"country_code","country_name","income_group","year","indicator_name","gdp"
"FIN","Finland","High income (H)",2005,"GDP (current US$)",2.04809e+11
"FRA","France","High income (H)",2005,"GDP (current US$)",2.19613e+12
"GAB","Gabon","Upper middle income (UM)",2005,"GDP (current US$)",9578973591
"GMB","Gambia, The","Low income (L)",2005,"GDP (current US$)",1027702254
"GEO","Georgia","Lower middle income (LM)",2005,"GDP (current US$)",6410823633
"DEU","Germany","High income (H)",2005,"GDP (current US$)",2.8458e+12
"GHA","Ghana","Low income (L)",2005,"GDP (current US$)",10731634117
"GRC","Greece","High income (H)",2005,"GDP (current US$)",2.47783e+11
"GRL","Greenland","High income (H)",2005,"GDP (current US$)",1849805733
"GRD","Grenada","Upper middle income (UM)",2005,"GDP (current US$)",695370296.3
"GUM","Guam","High income (H)",2005,"GDP (current US$)",4.197e+09
"GTM","Guatemala","Lower middle income (LM)",2005,"GDP (current US$)",27211377107
"GIN","Guinea","Low income (L)",2005,"GDP (current US$)",2937071767
"GNB","Guinea-Bissau","Low income (L)",2005,"GDP (current US$)",586795675.4
"GUY","Guyana","Lower middle income (LM)",2005,"GDP (current US$)",824880550.3
"HTI","Haiti","Low income (L)",2005,"GDP (current US$)",4310358096
"HND","Honduras","Lower middle income (LM)",2005,"GDP (current US$)",9672035709
"HKG","Hong Kong SAR, China","High income (H)",2005,"GDP (current US$)",1.8157e+11
"HUN","Hungary","Upper middle income (UM)",2005,"GDP (current US$)",1.12981e+11
"ISL","Iceland","High income (H)",2005,"GDP (current US$)",16812529924
"IND","India","Low income (L)",2005,"GDP (current US$)",8.20382e+11
"IDN","Indonesia","Lower middle income (LM)",2005,"GDP (current US$)",2.85869e+11
"IRN","Iran, Islamic Rep.","Lower middle income (LM)",2005,"GDP (current US$)",2.26452e+11
"IRQ","Iraq","Lower middle income (LM)",2005,"GDP (current US$)",49954890353
"IRL","Ireland","High income (H)",2005,"GDP (current US$)",2.11649e+11
"IMN","Isle of Man","High income (H)",2005,"GDP (current US$)",3032400000
"ISR","Israel","High income (H)",2005,"GDP (current US$)",1.42529e+11
"ITA","Italy","High income (H)",2005,"GDP (current US$)",1.85752e+12
"JAM","Jamaica","Lower middle income (LM)",2005,"GDP (current US$)",11204416000
"JPN","Japan","High income (H)",2005,"GDP (current US$)",4.75541e+12
"JOR","Jordan","Lower middle income (LM)",2005,"GDP (current US$)",12765218618
"KAZ","Kazakhstan","Lower middle income (LM)",2005,"GDP (current US$)",57123671734
"KEN","Kenya","Low income (L)",2005,"GDP (current US$)",18737897745
"KIR","Kiribati","Lower middle income (LM)",2005,"GDP (current US$)",112133944.3
"KOR","Korea, Rep.","High income (H)",2005,"GDP (current US$)",8.98137e+11
"KWT","Kuwait","High income (H)",2005,"GDP (current US$)",80798630137
"KGZ","Kyrgyz Republic","Low income (L)",2005,"GDP (current US$)",2460248026
"LAO","Lao PDR","Low income (L)",2005,"GDP (current US$)",2735558726
"LVA","Latvia","Upper middle income (UM)",2005,"GDP (current US$)",16909366521
"LBN","Lebanon","Upper middle income (UM)",2005,"GDP (current US$)",21489962080
"LSO","Lesotho","Lower middle income (LM)",2005,"GDP (current US$)",1682350935
"LBR","Liberia","Low income (L)",2005,"GDP (current US$)",9.49e+08
"LBY","Libya","Upper middle income (UM)",2005,"GDP (current US$)",47334148578
"LIE","Liechtenstein","High income (H)",2005,"GDP (current US$)",3659251526
"LTU","Lithuania","Upper middle income (UM)",2005,"GDP (current US$)",26125575942
"LUX","Luxembourg","High income (H)",2005,"GDP (current US$)",37347394603
"MAC","Macao SAR, China","High income (H)",2005,"GDP (current US$)",12092222042
"MDG","Madagascar","Low income (L)",2005,"GDP (current US$)",5039293031
"MWI","Malawi","Low income (L)",2005,"GDP (current US$)",3655909664
"MYS","Malaysia","Upper middle income (UM)",2005,"GDP (current US$)",1.43534e+11
"MDV","Maldives","Lower middle income (LM)",2005,"GDP (current US$)",1163362438
"MLI","Mali","Low income (L)",2005,"GDP (current US$)",6245031690
"MLT","Malta","High income (H)",2005,"GDP (current US$)",6394851387
"MHL","Marshall Islands","Lower middle income (LM)",2005,"GDP (current US$)",141922500
"MRT","Mauritania","Low income (L)",2005,"GDP (current US$)",2184447591
"MUS","Mauritius","Upper middle income (UM)",2005,"GDP (current US$)",6488750453
"MEX","Mexico","Upper middle income (UM)",2005,"GDP (current US$)",8.77476e+11
"FSM","Micronesia, Fed. Sts.","Lower middle income (LM)",2005,"GDP (current US$)",250281881.2
"MDA","Moldova","Lower middle income (LM)",2005,"GDP (current US$)",2988348836
"MCO","Monaco","High income (H)",2005,"GDP (current US$)",4203084194
"MNG","Mongolia","Low income (L)",2005,"GDP (current US$)",2523471532
"MAR","Morocco","Lower middle income (LM)",2005,"GDP (current US$)",62343022651
"MOZ","Mozambique","Low income (L)",2005,"GDP (current US$)",8512116725
"MMR","Myanmar","Low income (L)",2005,"GDP (current US$)",11986972419
"NAM","Namibia","Lower middle income (LM)",2005,"GDP (current US$)",7121391946
"NPL","Nepal","Low income (L)",2005,"GDP (current US$)",8130258041
"NLD","Netherlands","High income (H)",2005,"GDP (current US$)",6.85093e+11
"NZL","New Zealand","High income (H)",2005,"GDP (current US$)",1.1472e+11
"NIC","Nicaragua","Lower middle income (LM)",2005,"GDP (current US$)",6321335612
"NER","Niger","Low income (L)",2005,"GDP (current US$)",3405134832
"NGA","Nigeria","Low income (L)",2005,"GDP (current US$)",1.76134e+11
"MKD","North Macedonia","Lower middle income (LM)",2005,"GDP (current US$)",6258600714
"MNP","Northern Mariana Islands","Upper middle income (UM)",2005,"GDP (current US$)",1.061e+09
"NOR","Norway","High income (H)",2005,"GDP (current US$)",3.08884e+11
"OMN","Oman","Upper middle income (UM)",2005,"GDP (current US$)",31081924577
"PAK","Pakistan","Low income (L)",2005,"GDP (current US$)",1.09502e+11
"PLW","Palau","Upper middle income (UM)",2005,"GDP (current US$)",184468800
"PAN","Panama","Upper middle income (UM)",2005,"GDP (current US$)",16374393900
"PNG","Papua New Guinea","Low income (L)",2005,"GDP (current US$)",4865892972
"PRY","Paraguay","Lower middle income (LM)",2005,"GDP (current US$)",10737500188
"PER","Peru","Lower middle income (LM)",2005,"GDP (current US$)",76060606061
"PHL","Philippines","Lower middle income (LM)",2005,"GDP (current US$)",1.03072e+11
"POL","Poland","Upper middle income (UM)",2005,"GDP (current US$)",3.06125e+11
"PRT","Portugal","High income (H)",2005,"GDP (current US$)",1.9718e+11
"PRI","Puerto Rico","High income (H)",2005,"GDP (current US$)",83914521300
"QAT","Qatar","High income (H)",2005,"GDP (current US$)",44530494505
"ROU","Romania","Upper middle income (UM)",2005,"GDP (current US$)",98452791983
"RUS","Russian Federation","Upper middle income (UM)",2005,"GDP (current US$)",7.64017e+11
"RWA","Rwanda","Low income (L)",2005,"GDP (current US$)",2581313486
"WSM","Samoa","Lower middle income (LM)",2005,"GDP (current US$)",465568018.3
"SMR","San Marino","High income (H)",2005,"GDP (current US$)",1958711603
"STP","São Tomé and Principe","Low income (L)",2005,"GDP (current US$)",136450661.3
"SAU","Saudi Arabia","High income (H)",2005,"GDP (current US$)",3.2846e+11
"SEN","Senegal","Low income (L)",2005,"GDP (current US$)",11022821632
"SYC","Seychelles","Upper middle income (UM)",2005,"GDP (current US$)",919103254.5
"SLE","Sierra Leone","Low income (L)",2005,"GDP (current US$)",1650494367
"SGP","Singapore","High income (H)",2005,"GDP (current US$)",1.27808e+11
"SVK","Slovak Republic","Upper middle income (UM)",2005,"GDP (current US$)",62785305310
"SVN","Slovenia","High income (H)",2005,"GDP (current US$)",36206396344
"SLB","Solomon Islands","Low income (L)",2005,"GDP (current US$)",413909879.3
"ZAF","South Africa","Upper middle income (UM)",2005,"GDP (current US$)",2.57773e+11
"ESP","Spain","High income (H)",2005,"GDP (current US$)",1.15329e+12
"LKA","Sri Lanka","Lower middle income (LM)",2005,"GDP (current US$)",24405791045
"KNA","St. Kitts and Nevis","Upper middle income (UM)",2005,"GDP (current US$)",577730925.9
"LCA","St. Lucia","Upper middle income (UM)",2005,"GDP (current US$)",1015934667
"VCT","St. Vincent and the Grenadines","Upper middle income (UM)",2005,"GDP (current US$)",550728666.7
"SDN","Sudan","Low income (L)",2005,"GDP (current US$)",26524538566
"SUR","Suriname","Lower middle income (LM)",2005,"GDP (current US$)",1793388732
"SWE","Sweden","High income (H)",2005,"GDP (current US$)",3.89752e+11
"CHE","Switzerland","High income (H)",2005,"GDP (current US$)",4.08689e+11
"SYR","Syrian Arab Republic","Lower middle income (LM)",2005,"GDP (current US$)",28858965517
"TJK","Tajikistan","Low income (L)",2005,"GDP (current US$)",2312327536
"TZA","Tanzania","Low income (L)",2005,"GDP (current US$)",18399046025
"THA","Thailand","Lower middle income (LM)",2005,"GDP (current US$)",1.89318e+11
"TLS","Timor-Leste","Low income (L)",2005,"GDP (current US$)",1813708100
"TGO","Togo","Low income (L)",2005,"GDP (current US$)",2280575830
"TON","Tonga","Lower middle income (LM)",2005,"GDP (current US$)",262176133.7
"TTO","Trinidad and Tobago","Upper middle income (UM)",2005,"GDP (current US$)",15982282462
"TUN","Tunisia","Lower middle income (LM)",2005,"GDP (current US$)",32273007554
"TUR","Turkey","Upper middle income (UM)",2005,"GDP (current US$)",5.01416e+11
"TKM","Turkmenistan","Lower middle income (LM)",2005,"GDP (current US$)",8103901996
"UGA","Uganda","Low income (L)",2005,"GDP (current US$)",9013834373
"UKR","Ukraine","Lower middle income (LM)",2005,"GDP (current US$)",86057915585
"ARE","United Arab Emirates","High income (H)",2005,"GDP (current US$)",1.80617e+11
"GBR","United Kingdom","High income (H)",2005,"GDP (current US$)",2.53868e+12
"USA","United States","High income (H)",2005,"GDP (current US$)",1.30366e+13
"URY","Uruguay","Upper middle income (UM)",2005,"GDP (current US$)",17362857685
"UZB","Uzbekistan","Low income (L)",2005,"GDP (current US$)",14307509839
"VUT","Vanuatu","Lower middle income (LM)",2005,"GDP (current US$)",394962552.3
"VEN","Venezuela, RB","Upper middle income (UM)",2005,"GDP (current US$)",1.4551e+11
"VNM","Vietnam","Low income (L)",2005,"GDP (current US$)",57633255618
"VIR","Virgin Islands (U.S.)","High income (H)",2005,"GDP (current US$)",4.439e+09
"PSE","West Bank and Gaza","Lower middle income (LM)",2005,"GDP (current US$)",4831800000
"YEM","Yemen, Rep.","Low income (L)",2005,"GDP (current US$)",16746344766
"ZMB","Zambia","Low income (L)",2005,"GDP (current US$)",8331870169
"ZWE","Zimbabwe","Low income (L)",2005,"GDP (current US$)",5755215200
"AFG","Afghanistan","Low income (L)",2006,"GDP (current US$)",6971286732
"ALB","Albania","Lower middle income (LM)",2006,"GDP (current US$)",8896073938
"DZA","Algeria","Lower middle income (LM)",2006,"GDP (current US$)",1.17031e+11
"ASM","American Samoa","Upper middle income (UM)",2006,"GDP (current US$)",4.96e+08
"AND","Andorra","High income (H)",2006,"GDP (current US$)",3543256806
"AGO","Angola","Lower middle income (LM)",2006,"GDP (current US$)",52381006892
"ATG","Antigua and Barbuda","High income (H)",2006,"GDP (current US$)",1157005444
"ARG","Argentina","Upper middle income (UM)",2006,"GDP (current US$)",2.32557e+11
"ARM","Armenia","Lower middle income (LM)",2006,"GDP (current US$)",6384451606
"ABW","Aruba","High income (H)",2006,"GDP (current US$)",2424581006
"AUS","Australia","High income (H)",2006,"GDP (current US$)",7.46054e+11
"AUT","Austria","High income (H)",2006,"GDP (current US$)",3.35999e+11
"AZE","Azerbaijan","Lower middle income (LM)",2006,"GDP (current US$)",20982986344
"BHS","Bahamas, The","High income (H)",2006,"GDP (current US$)",10167250000
"BHR","Bahrain","High income (H)",2006,"GDP (current US$)",18504760638
"BGD","Bangladesh","Low income (L)",2006,"GDP (current US$)",71819083684
"BRB","Barbados","High income (H)",2006,"GDP (current US$)",4217450800
"BLR","Belarus","Lower middle income (LM)",2006,"GDP (current US$)",36954312354
"BEL","Belgium","High income (H)",2006,"GDP (current US$)",4.07918e+11
"BLZ","Belize","Upper middle income (UM)",2006,"GDP (current US$)",1217442150
"BEN","Benin","Low income (L)",2006,"GDP (current US$)",5142380779
"BMU","Bermuda","High income (H)",2006,"GDP (current US$)",5414299000
"BTN","Bhutan","Lower middle income (LM)",2006,"GDP (current US$)",874989894.6
"BOL","Bolivia","Lower middle income (LM)",2006,"GDP (current US$)",11451869165
"BIH","Bosnia and Herzegovina","Lower middle income (LM)",2006,"GDP (current US$)",12864610994
"BWA","Botswana","Upper middle income (UM)",2006,"GDP (current US$)",10126940513
"BRA","Brazil","Upper middle income (UM)",2006,"GDP (current US$)",1.10764e+12
"BRN","Brunei Darussalam","High income (H)",2006,"GDP (current US$)",11470703002
"BGR","Bulgaria","Upper middle income (UM)",2006,"GDP (current US$)",34130122491
"BFA","Burkina Faso","Low income (L)",2006,"GDP (current US$)",5816310158
"BDI","Burundi","Low income (L)",2006,"GDP (current US$)",1273375020
"CPV","Cabo Verde","Lower middle income (LM)",2006,"GDP (current US$)",1107891063
"KHM","Cambodia","Low income (L)",2006,"GDP (current US$)",7274595707
"CMR","Cameroon","Lower middle income (LM)",2006,"GDP (current US$)",19356046328
"CAN","Canada","High income (H)",2006,"GDP (current US$)",1.31542e+12
"CYM","Cayman Islands","High income (H)",2006,"GDP (current US$)",4227798032
"CAF","Central African Republic","Low income (L)",2006,"GDP (current US$)",1460561215
"TCD","Chad","Low income (L)",2006,"GDP (current US$)",7422102656
"CHI","Channel Islands","High income (H)",2006,"GDP (current US$)",9676172953
"CHL","Chile","Upper middle income (UM)",2006,"GDP (current US$)",1.54788e+11
"CHN","China","Lower middle income (LM)",2006,"GDP (current US$)",2.75213e+12
"COL","Colombia","Lower middle income (LM)",2006,"GDP (current US$)",1.6119e+11
"COM","Comoros","Low income (L)",2006,"GDP (current US$)",697810988.1
"COD","Congo, Dem. Rep.","Low income (L)",2006,"GDP (current US$)",14451902468
"COG","Congo, Rep.","Lower middle income (LM)",2006,"GDP (current US$)",7731261311
"CRI","Costa Rica","Upper middle income (UM)",2006,"GDP (current US$)",22602721765
"CIV","Côte d'Ivoire","Low income (L)",2006,"GDP (current US$)",17800887796
"HRV","Croatia","Upper middle income (UM)",2006,"GDP (current US$)",50454899071
"CUB","Cuba","Lower middle income (LM)",2006,"GDP (current US$)",52742800000
"CYP","Cyprus","High income (H)",2006,"GDP (current US$)",20072786351
"CZE","Czech Republic","High income (H)",2006,"GDP (current US$)",1.55464e+11
"DNK","Denmark","High income (H)",2006,"GDP (current US$)",2.82885e+11
"DJI","Djibouti","Lower middle income (LM)",2006,"GDP (current US$)",768873684
"DMA","Dominica","Upper middle income (UM)",2006,"GDP (current US$)",390250148.1
"DOM","Dominican Republic","Lower middle income (LM)",2006,"GDP (current US$)",38116351526
"ECU","Ecuador","Lower middle income (LM)",2006,"GDP (current US$)",46802044000
"EGY","Egypt, Arab Rep.","Lower middle income (LM)",2006,"GDP (current US$)",1.07484e+11
"SLV","El Salvador","Lower middle income (LM)",2006,"GDP (current US$)",15999886400
"GNQ","Equatorial Guinea","Upper middle income (UM)",2006,"GDP (current US$)",10086528699
"ERI","Eritrea","Low income (L)",2006,"GDP (current US$)",1211161880
"EST","Estonia","High income (H)",2006,"GDP (current US$)",17012321791
"SWZ","Eswatini","Lower middle income (LM)",2006,"GDP (current US$)",3291353813
"ETH","Ethiopia","Low income (L)",2006,"GDP (current US$)",15280861835
"FRO","Faeroe Islands","High income (H)",2006,"GDP (current US$)",1984445416
"FJI","Fiji","Lower middle income (LM)",2006,"GDP (current US$)",3102741451
"FIN","Finland","High income (H)",2006,"GDP (current US$)",2.16908e+11
"FRA","France","High income (H)",2006,"GDP (current US$)",2.31859e+12
"GAB","Gabon","Upper middle income (UM)",2006,"GDP (current US$)",10318424464
"GMB","Gambia, The","Low income (L)",2006,"GDP (current US$)",1054113427
"GEO","Georgia","Lower middle income (LM)",2006,"GDP (current US$)",7745394293
"DEU","Germany","High income (H)",2006,"GDP (current US$)",2.9922e+12
"GHA","Ghana","Low income (L)",2006,"GDP (current US$)",20409668522
"GRC","Greece","High income (H)",2006,"GDP (current US$)",2.73318e+11
"GRL","Greenland","High income (H)",2006,"GDP (current US$)",2013099482
"GRD","Grenada","Upper middle income (UM)",2006,"GDP (current US$)",698700666.7
"GUM","Guam","High income (H)",2006,"GDP (current US$)",4.213e+09
"GTM","Guatemala","Lower middle income (LM)",2006,"GDP (current US$)",30231249625
"GIN","Guinea","Low income (L)",2006,"GDP (current US$)",4220019243
"GNB","Guinea-Bissau","Low income (L)",2006,"GDP (current US$)",591839470.7
"GUY","Guyana","Lower middle income (LM)",2006,"GDP (current US$)",1458453715
"HTI","Haiti","Low income (L)",2006,"GDP (current US$)",4756204070
"HND","Honduras","Lower middle income (LM)",2006,"GDP (current US$)",10841742348
"HKG","Hong Kong SAR, China","High income (H)",2006,"GDP (current US$)",1.93536e+11
"HUN","Hungary","Upper middle income (UM)",2006,"GDP (current US$)",1.15577e+11
"ISL","Iceland","High income (H)",2006,"GDP (current US$)",17216417442
"IND","India","Low income (L)",2006,"GDP (current US$)",9.4026e+11
"IDN","Indonesia","Lower middle income (LM)",2006,"GDP (current US$)",3.64571e+11
"IRN","Iran, Islamic Rep.","Lower middle income (LM)",2006,"GDP (current US$)",2.66299e+11
"IRQ","Iraq","Lower middle income (LM)",2006,"GDP (current US$)",65140293688
"IRL","Ireland","High income (H)",2006,"GDP (current US$)",2.32083e+11
