"country_name","country_code","indicator_name","year","gdp_growth"
"Slovak Republic","SVK","GDP growth (annual %)",1994,6.205530228
"Slovenia","SVN","GDP growth (annual %)",1994,5.327487707
"Sweden","SWE","GDP growth (annual %)",1994,3.972015261
"Eswatini","SWZ","GDP growth (annual %)",1994,2.400691039
"Seychelles","SYC","GDP growth (annual %)",1994,-0.798696999
"Syrian Arab Republic","SYR","GDP growth (annual %)",1994,7.652937117
"Chad","TCD","GDP growth (annual %)",1994,10.13688763
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP growth (annual %)",1994,10.64727932
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP growth (annual %)",1994,-10.44485959
"Togo","TGO","GDP growth (annual %)",1994,14.98241434
"Thailand","THA","GDP growth (annual %)",1994,7.996904855
"Tajikistan","TJK","GDP growth (annual %)",1994,-21.29999801
"Turkmenistan","TKM","GDP growth (annual %)",1994,-17.29986047
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",1994,4.632482673
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP growth (annual %)",1994,1.442914505
"Tonga","TON","GDP growth (annual %)",1994,4.952526778
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",1994,6.095166091
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",1994,1.206187045
"Trinidad and Tobago","TTO","GDP growth (annual %)",1994,3.567180606
"Tunisia","TUN","GDP growth (annual %)",1994,3.178411391
"Turkey","TUR","GDP growth (annual %)",1994,-4.668147364
"Tuvalu","TUV","GDP growth (annual %)",1994,10.28348701
"Tanzania","TZA","GDP growth (annual %)",1994,1.567661766
"Uganda","UGA","GDP growth (annual %)",1994,6.403635743
"Ukraine","UKR","GDP growth (annual %)",1994,-22.93404553
"Upper middle income","UMC","GDP growth (annual %)",1994,2.289008385
"Uruguay","URY","GDP growth (annual %)",1994,7.28134265
"United States","USA","GDP growth (annual %)",1994,4.028839064
"Uzbekistan","UZB","GDP growth (annual %)",1994,-5.199999992
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",1994,-1.247737074
"Venezuela, RB","VEN","GDP growth (annual %)",1994,-2.349507928
"Vietnam","VNM","GDP growth (annual %)",1994,8.838980952
"Vanuatu","VUT","GDP growth (annual %)",1994,9.056387228
"World","WLD","GDP growth (annual %)",1994,2.988271479
"Samoa","WSM","GDP growth (annual %)",1994,-2.542096427
"Yemen, Rep.","YEM","GDP growth (annual %)",1994,6.721949122
"South Africa","ZAF","GDP growth (annual %)",1994,3.200001049
"Zambia","ZMB","GDP growth (annual %)",1994,-8.625441952
"Zimbabwe","ZWE","GDP growth (annual %)",1994,9.235198861
"Aruba","ABW","GDP growth (annual %)",1995,2.547142662
"Angola","AGO","GDP growth (annual %)",1995,15.00000003
"Albania","ALB","GDP growth (annual %)",1995,13.32233332
"Andorra","AND","GDP growth (annual %)",1995,2.757499187
"Arab World","ARB","GDP growth (annual %)",1995,2.74991797
"United Arab Emirates","ARE","GDP growth (annual %)",1995,6.687886464
"Argentina","ARG","GDP growth (annual %)",1995,-2.845209611
"Armenia","ARM","GDP growth (annual %)",1995,6.899998416
"Antigua and Barbuda","ATG","GDP growth (annual %)",1995,-4.35949399
"Australia","AUS","GDP growth (annual %)",1995,3.836059118
"Austria","AUT","GDP growth (annual %)",1995,2.667983662
"Azerbaijan","AZE","GDP growth (annual %)",1995,-11.79999973
"Burundi","BDI","GDP growth (annual %)",1995,-7.920000004
"Belgium","BEL","GDP growth (annual %)",1995,2.384757207
"Benin","BEN","GDP growth (annual %)",1995,6.045198648
"Burkina Faso","BFA","GDP growth (annual %)",1995,5.716373867
"Bangladesh","BGD","GDP growth (annual %)",1995,5.121277897
"Bulgaria","BGR","GDP growth (annual %)",1995,2.860189441
"Bahrain","BHR","GDP growth (annual %)",1995,3.929991545
"Bahamas, The","BHS","GDP growth (annual %)",1995,4.37875209
"Bosnia and Herzegovina","BIH","GDP growth (annual %)",1995,20.80000055
"Belarus","BLR","GDP growth (annual %)",1995,-10.40000049
"Belize","BLZ","GDP growth (annual %)",1995,0.644238365
"Bermuda","BMU","GDP growth (annual %)",1995,4.399147856
"Bolivia","BOL","GDP growth (annual %)",1995,4.678272586
"Brazil","BRA","GDP growth (annual %)",1995,4.416731355
"Barbados","BRB","GDP growth (annual %)",1995,2.013998
"Brunei Darussalam","BRN","GDP growth (annual %)",1995,4.47870734
"Bhutan","BTN","GDP growth (annual %)",1995,7.074117278
"Botswana","BWA","GDP growth (annual %)",1995,7.030410261
"Central African Republic","CAF","GDP growth (annual %)",1995,7.200045558
"Canada","CAN","GDP growth (annual %)",1995,2.693976268
"Switzerland","CHE","GDP growth (annual %)",1995,0.480916143
"Chile","CHL","GDP growth (annual %)",1995,8.933295869
"China","CHN","GDP growth (annual %)",1995,10.94922737
"Cote d'Ivoire","CIV","GDP growth (annual %)",1995,7.125744724
"Cameroon","CMR","GDP growth (annual %)",1995,3.469792148
"Congo, Dem. Rep.","COD","GDP growth (annual %)",1995,0.69999883
"Congo, Rep.","COG","GDP growth (annual %)",1995,3.985324378
"Colombia","COL","GDP growth (annual %)",1995,5.202437593
"Comoros","COM","GDP growth (annual %)",1995,3.610206432
"Cabo Verde","CPV","GDP growth (annual %)",1995,14.21163626
"Costa Rica","CRI","GDP growth (annual %)",1995,4.121496396
"Caribbean small states","CSS","GDP growth (annual %)",1995,2.869021223
"Cuba","CUB","GDP growth (annual %)",1995,2.457201172
"Cyprus","CYP","GDP growth (annual %)",1995,8.362469305
"Czech Republic","CZE","GDP growth (annual %)",1995,6.221406002
"Germany","DEU","GDP growth (annual %)",1995,1.534797475
"Dominica","DMA","GDP growth (annual %)",1995,3.030169106
"Denmark","DNK","GDP growth (annual %)",1995,3.027587309
"Dominican Republic","DOM","GDP growth (annual %)",1995,5.685430737
"Algeria","DZA","GDP growth (annual %)",1995,3.79999479
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",1995,9.726749525
"Early-demographic dividend","EAR","GDP growth (annual %)",1995,2.785154983
"East Asia & Pacific","EAS","GDP growth (annual %)",1995,5.111660457
"Europe & Central Asia (excluding high income)","ECA","GDP growth (annual %)",1995,-1.279268872
"Europe & Central Asia","ECS","GDP growth (annual %)",1995,2.16665705
"Ecuador","ECU","GDP growth (annual %)",1995,2.252548774
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",1995,4.64245877
"Euro area","EMU","GDP growth (annual %)",1995,2.42062288
"Eritrea","ERI","GDP growth (annual %)",1995,2.858379037
"Spain","ESP","GDP growth (annual %)",1995,2.757494039
"Estonia","EST","GDP growth (annual %)",1995,4.526681792
"Ethiopia","ETH","GDP growth (annual %)",1995,6.127511414
"European Union","EUU","GDP growth (annual %)",1995,2.705475325
"Fragile and conflict affected situations","FCS","GDP growth (annual %)",1995,3.676897653
"Finland","FIN","GDP growth (annual %)",1995,4.217561487
"Fiji","FJI","GDP growth (annual %)",1995,2.499998538
"France","FRA","GDP growth (annual %)",1995,2.106695234
"Micronesia, Fed. Sts.","FSM","GDP growth (annual %)",1995,7.01446543
"Gabon","GAB","GDP growth (annual %)",1995,4.973847763
"United Kingdom","GBR","GDP growth (annual %)",1995,3.571602805
"Georgia","GEO","GDP growth (annual %)",1995,2.599995903
"Ghana","GHA","GDP growth (annual %)",1995,4.112418929
"Guinea","GIN","GDP growth (annual %)",1995,4.607673202
"Gambia, The","GMB","GDP growth (annual %)",1995,0.881848176
"Guinea-Bissau","GNB","GDP growth (annual %)",1995,4.400000008
"Equatorial Guinea","GNQ","GDP growth (annual %)",1995,17.48626373
"Greece","GRC","GDP growth (annual %)",1995,2.099719744
"Grenada","GRD","GDP growth (annual %)",1995,2.12947515
"Greenland","GRL","GDP growth (annual %)",1995,3.728677489
"Guatemala","GTM","GDP growth (annual %)",1995,4.948547507
"Guyana","GUY","GDP growth (annual %)",1995,5.031446546
"High income","HIC","GDP growth (annual %)",1995,2.887540819
"Hong Kong SAR, China","HKG","GDP growth (annual %)",1995,2.373788459
"Honduras","HND","GDP growth (annual %)",1995,6.189304558
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",1995,4.937941325
"Haiti","HTI","GDP growth (annual %)",1995,9.897707497
"Hungary","HUN","GDP growth (annual %)",1995,1.489525476
"IBRD only","IBD","GDP growth (annual %)",1995,3.636107869
"IDA & IBRD total","IBT","GDP growth (annual %)",1995,3.611339737
"IDA total","IDA","GDP growth (annual %)",1995,3.270746495
"IDA blend","IDB","GDP growth (annual %)",1995,1.855191105
"Indonesia","IDN","GDP growth (annual %)",1995,8.220007399
"IDA only","IDX","GDP growth (annual %)",1995,4.939536066
"Isle of Man","IMN","GDP growth (annual %)",1995,4.280900017
"India","IND","GDP growth (annual %)",1995,7.57449184
"Ireland","IRL","GDP growth (annual %)",1995,9.634422339
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",1995,2.282661073
"Iraq","IRQ","GDP growth (annual %)",1995,2.120021635
"Iceland","ISL","GDP growth (annual %)",1995,0.11658371
"Israel","ISR","GDP growth (annual %)",1995,6.602924836
"Italy","ITA","GDP growth (annual %)",1995,2.886836738
"Jamaica","JAM","GDP growth (annual %)",1995,2.349957041
"Jordan","JOR","GDP growth (annual %)",1995,6.186342585
"Japan","JPN","GDP growth (annual %)",1995,2.742140322
"Kazakhstan","KAZ","GDP growth (annual %)",1995,-8.200000003
"Kenya","KEN","GDP growth (annual %)",1995,4.406216526
"Kyrgyz Republic","KGZ","GDP growth (annual %)",1995,-5.423822049
"Cambodia","KHM","GDP growth (annual %)",1995,9.903468901
"Kiribati","KIR","GDP growth (annual %)",1995,0
"St. Kitts and Nevis","KNA","GDP growth (annual %)",1995,5.383107021
"Korea, Rep.","KOR","GDP growth (annual %)",1995,9.570604132
"Kuwait","KWT","GDP growth (annual %)",1995,4.858291224
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",1995,1.205346339
"Lao PDR","LAO","GDP growth (annual %)",1995,7.031254328
"Lebanon","LBN","GDP growth (annual %)",1995,6.448862568
"St. Lucia","LCA","GDP growth (annual %)",1995,1.748223321
"Latin America & Caribbean","LCN","GDP growth (annual %)",1995,1.518209884
"Least developed countries: UN classification","LDC","GDP growth (annual %)",1995,5.98692551
"Low income","LIC","GDP growth (annual %)",1995,4.223100699
"Liechtenstein","LIE","GDP growth (annual %)",1995,5.875552199
"Sri Lanka","LKA","GDP growth (annual %)",1995,5.500085232
"Lower middle income","LMC","GDP growth (annual %)",1995,4.859562264
"Low & middle income","LMY","GDP growth (annual %)",1995,3.565353087
"Lesotho","LSO","GDP growth (annual %)",1995,3.290938546
"Late-demographic dividend","LTE","GDP growth (annual %)",1995,4.888701455
"Luxembourg","LUX","GDP growth (annual %)",1995,1.43220018
"Latvia","LVA","GDP growth (annual %)",1995,-1.798788434
"Macao SAR, China","MAC","GDP growth (annual %)",1995,3.296713233
"Morocco","MAR","GDP growth (annual %)",1995,-5.405447867
"Monaco","MCO","GDP growth (annual %)",1995,2.117152311
"Madagascar","MDG","GDP growth (annual %)",1995,1.712213176
"Middle East & North Africa","MEA","GDP growth (annual %)",1995,2.971615497
"Mexico","MEX","GDP growth (annual %)",1995,-6.291230821
"Marshall Islands","MHL","GDP growth (annual %)",1995,8.213227738
"Middle income","MIC","GDP growth (annual %)",1995,3.55629056
"North Macedonia","MKD","GDP growth (annual %)",1995,-1.114727694
"Mali","MLI","GDP growth (annual %)",1995,0.921022398
"Malta","MLT","GDP growth (annual %)",1995,6.342493183
"Myanmar","MMR","GDP growth (annual %)",1995,6.948051437
"Middle East & North Africa (excluding high income)","MNA","GDP growth (annual %)",1995,2.558839225
"Mongolia","MNG","GDP growth (annual %)",1995,6.376426887
"Mozambique","MOZ","GDP growth (annual %)",1995,2.254300776
"Mauritania","MRT","GDP growth (annual %)",1995,9.819800425
"Mauritius","MUS","GDP growth (annual %)",1995,4.287736571
"Malawi","MWI","GDP growth (annual %)",1995,16.72881759
"Malaysia","MYS","GDP growth (annual %)",1995,9.829085181
"North America","NAC","GDP growth (annual %)",1995,2.685752212
"Namibia","NAM","GDP growth (annual %)",1995,3.899013996
"New Caledonia","NCL","GDP growth (annual %)",1995,5.940031114
"Niger","NER","GDP growth (annual %)",1995,2.605755854
"Nigeria","NGA","GDP growth (annual %)",1995,-0.072664767
"Nicaragua","NIC","GDP growth (annual %)",1995,5.911907916
"Netherlands","NLD","GDP growth (annual %)",1995,3.116035966
"Norway","NOR","GDP growth (annual %)",1995,4.155491334
"Nepal","NPL","GDP growth (annual %)",1995,3.468451883
"New Zealand","NZL","GDP growth (annual %)",1995,4.722226585
"OECD members","OED","GDP growth (annual %)",1995,2.695842745
"Oman","OMN","GDP growth (annual %)",1995,4.996819663
"Pakistan","PAK","GDP growth (annual %)",1995,4.96260915
"Panama","PAN","GDP growth (annual %)",1995,1.751678757
"Peru","PER","GDP growth (annual %)",1995,7.411395047
"Philippines","PHL","GDP growth (annual %)",1995,4.678692219
"Papua New Guinea","PNG","GDP growth (annual %)",1995,-3.312448778
"Poland","POL","GDP growth (annual %)",1995,6.951856621
"Pre-demographic dividend","PRE","GDP growth (annual %)",1995,3.170660739
"Puerto Rico","PRI","GDP growth (annual %)",1995,4.548988106
"Portugal","PRT","GDP growth (annual %)",1995,4.282780408
"Paraguay","PRY","GDP growth (annual %)",1995,6.822810304
"West Bank and Gaza","PSE","GDP growth (annual %)",1995,7.118511824
"Pacific island small states","PSS","GDP growth (annual %)",1995,3.814611255
"Post-demographic dividend","PST","GDP growth (annual %)",1995,2.73832554
"French Polynesia","PYF","GDP growth (annual %)",1995,0.499993912
"Romania","ROU","GDP growth (annual %)",1995,6.233511484
"Russian Federation","RUS","GDP growth (annual %)",1995,-4.143528406
"Rwanda","RWA","GDP growth (annual %)",1995,35.22407831
"South Asia","SAS","GDP growth (annual %)",1995,6.988568612
"Saudi Arabia","SAU","GDP growth (annual %)",1995,0.212091348
"Sudan","SDN","GDP growth (annual %)",1995,5.99709232
"Senegal","SEN","GDP growth (annual %)",1995,5.363472887
"Singapore","SGP","GDP growth (annual %)",1995,7.200979804
"Solomon Islands","SLB","GDP growth (annual %)",1995,8.223592047
"Sierra Leone","SLE","GDP growth (annual %)",1995,-7.999753286
"El Salvador","SLV","GDP growth (annual %)",1995,4.734959574
"Sub-Saharan Africa (excluding high income)","SSA","GDP growth (annual %)",1995,3.37354031
"Sub-Saharan Africa","SSF","GDP growth (annual %)",1995,3.369638354
"Suriname","SUR","GDP growth (annual %)",1995,0
"Slovak Republic","SVK","GDP growth (annual %)",1995,5.843495339
"Slovenia","SVN","GDP growth (annual %)",1995,4.10716056
"Sweden","SWE","GDP growth (annual %)",1995,3.998428663
"Eswatini","SWZ","GDP growth (annual %)",1995,4.82565155
"Seychelles","SYC","GDP growth (annual %)",1995,-0.825642363
"Syrian Arab Republic","SYR","GDP growth (annual %)",1995,5.750015288
"Chad","TCD","GDP growth (annual %)",1995,1.236549317
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP growth (annual %)",1995,9.726749525
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP growth (annual %)",1995,-1.279268872
"Togo","TGO","GDP growth (annual %)",1995,7.845832324
"Thailand","THA","GDP growth (annual %)",1995,8.120261844
"Tajikistan","TJK","GDP growth (annual %)",1995,-12.41632223
"Turkmenistan","TKM","GDP growth (annual %)",1995,-7.200040934
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",1995,1.434244366
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP growth (annual %)",1995,2.525767883
"Tonga","TON","GDP growth (annual %)",1995,3.711873338
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",1995,6.988568612
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",1995,3.369638354
"Trinidad and Tobago","TTO","GDP growth (annual %)",1995,3.809913144
"Tunisia","TUN","GDP growth (annual %)",1995,2.351669888
"Turkey","TUR","GDP growth (annual %)",1995,7.878266876
"Tuvalu","TUV","GDP growth (annual %)",1995,-5.004437317
"Tanzania","TZA","GDP growth (annual %)",1995,3.569911868
"Uganda","UGA","GDP growth (annual %)",1995,11.52324381
"Ukraine","UKR","GDP growth (annual %)",1995,-12.20000002
"Upper middle income","UMC","GDP growth (annual %)",1995,3.186662457
"Uruguay","URY","GDP growth (annual %)",1995,-1.447598964
"United States","USA","GDP growth (annual %)",1995,2.684287132
"Uzbekistan","UZB","GDP growth (annual %)",1995,-0.900000006
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",1995,7.767413795
"Venezuela, RB","VEN","GDP growth (annual %)",1995,3.951662724
"Vietnam","VNM","GDP growth (annual %)",1995,9.540480175
"Vanuatu","VUT","GDP growth (annual %)",1995,1.011760278
"World","WLD","GDP growth (annual %)",1995,3.040021373
"Samoa","WSM","GDP growth (annual %)",1995,6.673641885
"Yemen, Rep.","YEM","GDP growth (annual %)",1995,5.669371322
"South Africa","ZAF","GDP growth (annual %)",1995,3.099995418
"Zambia","ZMB","GDP growth (annual %)",1995,2.897668893
"Zimbabwe","ZWE","GDP growth (annual %)",1995,0.158025651
"Aruba","ABW","GDP growth (annual %)",1996,1.185789988
"Angola","AGO","GDP growth (annual %)",1996,13.54436976
"Albania","ALB","GDP growth (annual %)",1996,9.099999444
"Andorra","AND","GDP growth (annual %)",1996,4.649740149
"Arab World","ARB","GDP growth (annual %)",1996,4.594003738
"United Arab Emirates","ARE","GDP growth (annual %)",1996,5.798404061
"Argentina","ARG","GDP growth (annual %)",1996,5.526689827
"Armenia","ARM","GDP growth (annual %)",1996,5.865400751
"Antigua and Barbuda","ATG","GDP growth (annual %)",1996,6.604818088
"Australia","AUS","GDP growth (annual %)",1996,3.878618462
"Austria","AUT","GDP growth (annual %)",1996,2.349533852
"Azerbaijan","AZE","GDP growth (annual %)",1996,1.299999465
"Burundi","BDI","GDP growth (annual %)",1996,-7.999999998
"Belgium","BEL","GDP growth (annual %)",1996,1.321478488
"Benin","BEN","GDP growth (annual %)",1996,4.324284031
"Burkina Faso","BFA","GDP growth (annual %)",1996,11.01474387
"Bangladesh","BGD","GDP growth (annual %)",1996,4.522919218
"Bulgaria","BGR","GDP growth (annual %)",1996,0.704680678
"Bahrain","BHR","GDP growth (annual %)",1996,4.110006115
"Bahamas, The","BHS","GDP growth (annual %)",1996,4.223530425
"Bosnia and Herzegovina","BIH","GDP growth (annual %)",1996,88.9576648
"Belarus","BLR","GDP growth (annual %)",1996,2.800004651
"Belize","BLZ","GDP growth (annual %)",1996,1.428210257
"Bermuda","BMU","GDP growth (annual %)",1996,2.600476046
"Bolivia","BOL","GDP growth (annual %)",1996,4.361343058
